time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
5.700, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.750, 0, Ego, -570.834, -250.933, 0.000, 3.892, 0.000, 0.000, 31.371, 0.000, 0.276
5.750, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.800, 0, Ego, -571.964, -251.986, 0.000, 3.892, 0.000, 0.000, 30.881, 0.000, 4.687
5.800, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.850, 0, Ego, -573.076, -253.021, 0.000, 3.892, 0.000, 0.000, 30.390, 0.000, 2.745
5.850, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.900, 0, Ego, -574.170, -254.040, 0.000, 3.892, 0.000, 0.000, 29.899, 0.000, 0.734
5.900, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.950, 0, Ego, -575.246, -255.043, 0.000, 3.892, 0.000, 0.000, 29.409, 0.000, 4.935
5.950, 1, Obstacle, -625.892, -302.225, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
6.000, 0, Ego, -576.304, -256.028, 0.000, 3.892, 0.000, 0.000, 28.919, 0.000, 2.783
