time, id, name, x, y, z, h, p, r, speed, wheel_angle, wheel_rot
4.700, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.750, 0, Ego, -510.040, -194.297, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 6.270
4.750, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.800, 0, Ego, -511.259, -195.433, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.749
4.800, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.850, 0, Ego, -512.479, -196.569, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.228
4.850, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.900, 0, Ego, -513.698, -197.705, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.706
4.900, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
4.950, 0, Ego, -514.918, -198.842, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.185
4.950, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.000, 0, Ego, -516.137, -199.978, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 4.947
5.000, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.050, 0, Ego, -517.357, -201.114, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.425
5.050, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.100, 0, Ego, -518.576, -202.250, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 1.904
5.100, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.150, 0, Ego, -519.796, -203.386, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.383
5.150, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.200, 0, Ego, -521.015, -204.522, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.145
5.200, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.250, 0, Ego, -522.235, -205.658, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 3.623
5.250, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.300, 0, Ego, -523.454, -206.794, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 2.102
5.300, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.350, 0, Ego, -524.673, -207.930, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 0.581
5.350, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
5.400, 0, Ego, -525.893, -209.066, 0.000, 3.892, 0.000, 0.000, 33.333, 0.000, 5.343
5.400, 1, Obstacle, -558.820, -239.741, 0.000, 3.892, 0.000, 0.000, 0.000, 0.000, 0.000
